,ID_CLIENT,AGE,GENDER,EDUCATION,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,TARGET,AGREEMENT_RK,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
14064,106815062,32,1,Среднее,1,0,2,2,10500.0,0.0,66848581.0,5.0,4.0
14065,106817247,44,0,Среднее,1,0,1,1,30000.0,0.0,72289930.0,1.0,0.0
14066,106813415,26,1,Среднее специальное,1,0,1,1,3000.0,0.0,65417401.0,1.0,1.0
14067,106812069,28,1,Среднее,1,0,1,1,12000.0,0.0,64425411.0,1.0,0.0
14068,106815157,26,1,Неполное среднее,1,0,1,1,12000.0,0.0,66889480.0,3.0,2.0
14069,106805208,41,1,Среднее специальное,1,0,0,0,6000.0,0.0,60113156.0,1.0,0.0
14070,106819898,25,0,Высшее,1,0,0,0,,,,0.0,0.0
14071,106809330,35,1,Неоконченное высшее,1,0,1,1,10000.0,0.0,62248081.0,2.0,1.0
14072,106811151,25,0,Среднее специальное,1,0,0,0,15000.0,0.0,63599442.0,1.0,0.0
14073,106813733,24,1,Неоконченное высшее,1,0,1,1,15000.0,0.0,66092370.0,2.0,2.0
14074,106817156,35,1,Среднее специальное,1,0,0,0,7500.0,0.0,72278748.0,1.0,0.0
14075,106809304,42,1,Среднее специальное,1,0,1,0,15000.0,0.0,62244180.0,1.0,0.0
14076,106816121,22,1,Среднее,1,0,0,0,12000.0,0.0,67174366.0,3.0,1.0
14077,106808372,42,0,Высшее,1,0,3,0,20000.0,1.0,61958137.0,1.0,0.0
14078,106812473,42,1,Среднее специальное,1,0,2,2,17000.0,0.0,64563529.0,2.0,1.0
14079,106815527,29,0,Высшее,1,0,1,1,18000.0,0.0,66979249.0,3.0,2.0
14080,106816601,28,1,Неоконченное высшее,1,0,1,1,10000.0,0.0,67332971.0,2.0,1.0
14081,106814754,40,1,Среднее,1,0,0,0,5200.0,0.0,66759524.0,2.0,1.0
14082,106814126,63,0,Среднее,0,1,4,0,6000.0,0.0,66429200.0,2.0,2.0
14083,106811982,36,0,Среднее,1,0,2,2,9000.0,0.0,64371026.0,1.0,0.0
14084,106816344,54,0,Среднее специальное,1,0,0,0,20000.0,0.0,67228653.0,1.0,1.0
14085,106807422,30,0,Среднее специальное,1,0,1,1,23000.0,0.0,61428124.0,1.0,0.0
14086,106813817,24,1,Неоконченное высшее,1,0,1,1,16000.0,0.0,66194626.0,1.0,0.0
14087,106810577,22,0,Среднее специальное,1,0,0,0,15000.0,0.0,62952346.0,1.0,1.0
14088,106806001,31,0,Среднее специальное,1,0,1,1,25000.0,0.0,61081209.0,1.0,1.0
14089,106813265,49,1,Среднее,1,0,0,0,15000.0,0.0,65287264.0,2.0,2.0
14090,106814111,63,1,Среднее,0,1,2,0,6000.0,0.0,66425100.0,3.0,3.0
14091,106805970,63,1,Среднее специальное,1,0,3,0,10000.0,0.0,61074840.0,1.0,1.0
14092,106818611,49,1,Среднее,1,0,2,0,8000.0,0.0,74650808.0,1.0,1.0
14093,106813782,39,1,Среднее специальное,1,0,1,1,9000.0,0.0,66190481.0,1.0,0.0
14094,106816619,48,1,Среднее,1,0,0,0,15000.0,0.0,67334918.0,2.0,1.0
14095,106814275,34,1,Среднее,1,0,1,1,8000.0,0.0,66538005.0,2.0,2.0
14096,106808434,61,1,Высшее,1,1,2,0,15000.0,0.0,61963197.0,1.0,0.0
14097,106807922,44,1,Среднее,0,1,1,1,6500.0,0.0,61832845.0,1.0,1.0
14098,106812865,42,1,Среднее специальное,1,0,1,2,14000.0,0.0,64893368.0,1.0,0.0
14099,106820205,34,0,Среднее,1,0,0,0,,,,0.0,0.0
14100,106811635,60,1,Среднее специальное,1,1,0,0,14000.0,0.0,63992151.0,1.0,0.0
14101,106816345,50,1,Высшее,1,0,2,0,12000.0,0.0,67228664.0,3.0,2.0
14102,106807416,31,1,Высшее,1,0,2,2,53000.0,1.0,61427343.0,1.0,0.0
14103,106810736,29,0,Среднее специальное,1,0,0,0,6200.0,0.0,63007207.0,1.0,0.0
14104,106818444,53,1,Среднее,1,0,2,0,10000.0,0.0,74551854.0,4.0,3.0
14105,106818192,51,1,Среднее специальное,1,0,2,2,15000.0,0.0,74479701.0,1.0,1.0
14106,106813316,25,1,Среднее специальное,1,0,0,0,6500.0,0.0,65398553.0,1.0,1.0
14107,106804747,62,1,Среднее специальное,0,1,0,0,4000.0,0.0,59975226.0,1.0,1.0
14108,106816445,34,1,Среднее специальное,1,0,1,0,12000.0,0.0,67313225.0,1.0,0.0
14109,106804883,31,0,Среднее,1,0,1,1,10000.0,0.0,60053102.0,1.0,0.0
14110,106811560,58,1,Высшее,1,0,2,0,22000.0,0.0,63982619.0,1.0,1.0
14111,106806896,29,1,Неоконченное высшее,1,0,0,0,25000.0,1.0,61296237.0,1.0,0.0
14112,106809731,44,1,Высшее,1,0,1,1,15000.0,0.0,62437944.0,1.0,0.0
14113,106807371,29,0,Среднее,1,0,0,0,12000.0,0.0,61420372.0,1.0,1.0
14114,106818329,33,1,Среднее,1,0,2,2,10000.0,0.0,74527315.0,5.0,4.0
14115,106811008,43,1,Высшее,1,0,1,1,10000.0,0.0,63328714.0,1.0,0.0
14116,106806274,48,0,Среднее специальное,0,1,0,0,4500.0,0.0,61125933.0,1.0,0.0
14117,106815400,32,1,Среднее специальное,1,0,1,1,9000.0,0.0,66921594.0,1.0,0.0
14118,106804534,33,1,Среднее,1,0,2,2,3300.0,0.0,59929169.0,1.0,1.0
14119,106813619,24,1,Высшее,1,0,0,0,12000.0,0.0,66074610.0,1.0,1.0
14120,106815131,35,0,Среднее,1,0,1,1,10000.0,0.0,66858254.0,2.0,2.0
14121,106807105,55,0,Среднее,1,0,4,0,23000.0,0.0,61359145.0,1.0,0.0
14122,106814976,56,1,Высшее,1,0,0,0,8000.0,0.0,66832263.0,4.0,4.0
14123,106816799,51,1,Среднее,1,1,3,1,11000.0,0.0,67430747.0,1.0,0.0
14124,106819527,28,1,Среднее,1,0,1,1,9700.0,0.0,75282279.0,2.0,1.0
14125,106819958,24,1,Среднее специальное,1,0,1,1,,,,0.0,0.0
14126,106815726,34,0,Высшее,1,0,2,0,25000.0,0.0,67078927.0,2.0,2.0
14127,106813860,34,1,Высшее,1,0,1,1,30000.0,0.0,66198271.0,1.0,0.0
14128,106808302,37,0,Среднее,1,0,2,2,18000.0,0.0,61936889.0,1.0,1.0
14129,106812508,25,1,Среднее специальное,1,0,0,0,22000.0,1.0,64569344.0,2.0,2.0
14130,106812167,37,0,Высшее,1,0,1,1,20000.0,0.0,64440321.0,1.0,1.0
14131,106819478,35,1,Среднее специальное,1,0,0,0,15000.0,0.0,75275438.0,1.0,0.0
14132,106814011,36,1,Среднее,1,0,1,1,14000.0,0.0,66333080.0,2.0,2.0
14133,106804907,43,1,Высшее,1,0,0,0,25000.0,0.0,60055196.0,1.0,0.0
14134,106805676,43,0,Среднее,1,0,2,2,15000.0,0.0,60461754.0,1.0,0.0
14135,106818786,36,0,Среднее,1,0,1,1,15000.0,1.0,74829545.0,3.0,3.0
14136,106806520,38,0,Среднее,1,0,1,2,20000.0,0.0,61166556.0,1.0,0.0
14137,106807850,45,0,Высшее,1,0,2,2,40000.0,0.0,61533000.0,1.0,0.0
14138,106812984,39,1,Среднее специальное,1,0,10,0,8500.0,1.0,64913008.0,1.0,0.0
14139,106812761,24,1,Высшее,1,0,0,0,15000.0,0.0,64843728.0,1.0,0.0
14140,106811400,57,0,Среднее специальное,1,0,0,0,20000.0,1.0,63903206.0,1.0,0.0
14141,106808908,27,1,Среднее специальное,1,0,0,0,13000.0,0.0,62127615.0,1.0,0.0
14142,106811594,39,0,Неоконченное высшее,1,0,1,0,12000.0,1.0,63985883.0,1.0,0.0
14143,106816795,43,1,Среднее,1,0,2,0,15000.0,0.0,67430276.0,1.0,0.0
14144,106807240,50,0,Среднее специальное,1,0,1,1,20000.0,0.0,61376376.0,2.0,1.0
14145,106819840,28,0,Среднее,1,0,0,0,,,,0.0,0.0
14146,106819454,23,1,Высшее,1,0,0,0,13000.0,0.0,75270343.0,1.0,0.0
14147,106804793,26,0,Среднее специальное,1,0,0,0,9800.0,0.0,60040109.0,1.0,1.0
14148,106806138,31,0,Среднее специальное,1,0,1,1,17000.0,0.0,61110282.0,1.0,0.0
14149,106810195,26,0,Среднее специальное,1,0,1,1,27000.0,0.0,62608527.0,1.0,0.0
14150,106811922,61,1,Среднее специальное,0,1,3,0,8000.0,0.0,64360607.0,1.0,0.0
14151,106811584,43,1,Среднее специальное,1,0,2,1,17000.0,0.0,63984671.0,1.0,0.0
14152,106804879,31,1,Среднее специальное,1,0,2,0,15000.0,0.0,60052594.0,1.0,0.0
14153,106810602,27,1,Среднее специальное,1,0,1,1,11000.0,0.0,62988805.0,1.0,0.0
14154,106814035,36,0,Высшее,1,0,1,1,16000.0,0.0,66404899.0,4.0,4.0
14155,106805369,43,1,Высшее,1,0,3,3,20000.0,1.0,60384553.0,1.0,0.0
14156,106809875,39,1,Среднее специальное,1,0,1,1,30000.0,0.0,62489375.0,1.0,1.0
14157,106819432,43,0,Среднее,1,0,3,3,9000.0,0.0,75210866.0,1.0,0.0
14158,106806400,53,1,Высшее,1,0,2,0,15000.0,1.0,61148673.0,1.0,0.0
14159,106811414,43,0,Среднее,1,0,0,0,20000.0,1.0,63906623.0,1.0,0.0
14160,106812324,41,1,Среднее специальное,1,0,0,0,12000.0,0.0,64467773.0,1.0,0.0
14161,106804884,24,0,Высшее,1,0,0,0,14000.0,0.0,60053244.0,1.0,0.0
14162,106805101,26,0,Среднее специальное,1,0,1,1,12000.0,0.0,60098621.0,1.0,0.0
14163,106807229,26,0,Среднее специальное,1,0,1,1,6000.0,0.0,61375079.0,2.0,1.0
14164,106813210,59,1,Высшее,1,1,2,0,32640.0,0.0,65244343.0,2.0,2.0
14165,106817970,55,0,Среднее,1,0,0,0,7000.0,1.0,74190109.0,1.0,1.0
14166,106818071,51,0,Среднее специальное,1,0,0,0,30000.0,0.0,74461023.0,2.0,1.0
14167,106819095,27,1,Высшее,1,0,1,1,8000.0,0.0,74989962.0,1.0,1.0
14168,106817699,56,0,Среднее,0,1,2,0,4500.0,0.0,74018454.0,2.0,2.0
14169,106808501,45,1,Высшее,1,0,1,1,14000.0,0.0,61972005.0,1.0,1.0
14170,106817889,53,1,Среднее специальное,0,1,1,0,7000.0,0.0,74173492.0,1.0,0.0
14171,106818920,34,0,Среднее специальное,1,0,2,2,30000.0,0.0,74941654.0,1.0,1.0
14172,106812818,39,1,Среднее,1,0,1,1,6800.0,0.0,64885161.0,1.0,0.0
14173,106815025,61,1,Высшее,1,0,2,0,32000.0,0.0,66841597.0,3.0,3.0
14174,106807331,56,0,Среднее,1,0,1,0,10000.0,0.0,61414920.0,1.0,1.0
14175,106819337,46,1,Среднее,1,0,0,0,10000.0,0.0,75034953.0,2.0,1.0
14176,106815158,26,0,Среднее,1,0,0,0,18000.0,1.0,66889667.0,2.0,1.0
14177,106810810,37,1,Среднее специальное,1,0,1,0,25000.0,0.0,63091305.0,1.0,0.0
14178,106810315,30,0,Среднее,1,0,1,1,15000.0,0.0,62629969.0,1.0,0.0
14179,106812878,58,1,Среднее специальное,0,1,0,0,8000.0,0.0,64894842.0,1.0,0.0
14180,106817348,48,0,Среднее специальное,1,0,0,0,10000.0,0.0,73815380.0,1.0,0.0
14181,106810080,31,1,Среднее специальное,1,0,1,1,9000.0,1.0,62593955.0,1.0,0.0
14182,106809940,31,0,Неоконченное высшее,1,0,2,2,16000.0,1.0,62498675.0,1.0,1.0
14183,106810796,23,1,Высшее,1,0,0,0,20000.0,0.0,63089822.0,1.0,0.0
14184,106817350,33,0,Высшее,1,0,1,1,20000.0,0.0,73815769.0,1.0,0.0
14185,106805760,28,1,Среднее специальное,1,0,1,1,10000.0,1.0,60472757.0,1.0,1.0
14186,106819513,53,1,Среднее,1,0,0,0,8000.0,0.0,75280764.0,2.0,1.0
14187,106814773,50,1,Среднее,1,0,2,0,8000.0,1.0,66762182.0,5.0,4.0
14188,106804849,48,1,Среднее,1,0,0,0,6000.0,0.0,60049106.0,1.0,1.0
14189,106814909,31,1,Среднее,1,0,2,2,9500.0,1.0,66779450.0,3.0,3.0
14190,106814210,37,1,Высшее,1,0,0,0,12000.0,1.0,66528144.0,2.0,2.0
14191,106810957,23,0,Среднее специальное,1,0,0,0,7000.0,0.0,63320744.0,1.0,1.0
14192,106810146,52,0,Среднее,1,0,2,0,15000.0,0.0,62602179.0,1.0,1.0
14193,106815017,43,1,Высшее,1,0,0,0,10000.0,0.0,66840400.0,1.0,1.0
14194,106805278,34,0,Среднее специальное,1,0,2,3,7000.0,0.0,60189667.0,1.0,0.0
14195,106813539,26,1,Высшее,1,0,1,1,6000.0,0.0,65494477.0,1.0,1.0
14196,106816529,43,0,Среднее,1,0,1,1,10000.0,0.0,67323976.0,3.0,2.0
14197,106812823,45,1,Среднее специальное,1,0,2,0,15000.0,0.0,64886237.0,1.0,0.0
14198,106811297,49,0,Среднее,1,0,0,0,25000.0,0.0,63810464.0,2.0,1.0
14199,106818067,40,1,Среднее специальное,1,0,0,0,14000.0,0.0,74459964.0,1.0,1.0
14200,106820304,32,1,Высшее,1,0,0,0,,,,0.0,0.0
14201,106818591,36,1,Среднее,1,0,2,2,5000.0,0.0,74648120.0,6.0,5.0
14202,106807805,29,1,Среднее специальное,1,0,1,1,10000.0,0.0,61527749.0,1.0,0.0
14203,106805686,35,0,Среднее специальное,1,0,2,2,30000.0,1.0,60462652.0,1.0,0.0
14204,106816013,29,1,Среднее специальное,1,0,0,0,12000.0,0.0,67161368.0,3.0,3.0
14205,106809583,30,1,Высшее,1,0,0,0,20000.0,0.0,62381841.0,1.0,0.0
14206,106804613,37,1,Высшее,1,0,1,1,15000.0,0.0,59936830.0,1.0,1.0
14207,106818119,34,0,Среднее,1,0,0,0,35000.0,0.0,74467479.0,1.0,0.0
14208,106809483,27,1,Высшее,1,0,1,1,10000.0,0.0,62367913.0,1.0,0.0
14209,106804898,57,1,Среднее специальное,1,0,0,0,13000.0,0.0,60054403.0,1.0,0.0
14210,106806762,52,1,Высшее,1,0,0,0,20000.0,0.0,61250853.0,1.0,0.0
14211,106807172,47,1,Высшее,1,0,0,0,25000.0,0.0,61369128.0,1.0,1.0
14212,106817800,46,1,Среднее,1,0,0,0,7000.0,0.0,74035865.0,3.0,2.0
14213,106816650,41,0,Среднее специальное,1,0,0,0,13000.0,1.0,67411340.0,1.0,0.0
14214,106805543,52,1,Среднее,1,0,2,0,8000.0,0.0,60448426.0,1.0,0.0
14215,106817506,24,1,Среднее,1,0,1,1,6000.0,0.0,73837052.0,1.0,0.0
14216,106804757,39,1,Среднее,1,0,1,0,18000.0,0.0,59976223.0,1.0,0.0
14217,106814829,50,0,Среднее,1,0,3,0,12000.0,0.0,66770037.0,3.0,3.0
14218,106812801,57,0,Неполное среднее,1,0,0,0,8000.0,0.0,64849181.0,1.0,0.0
14219,106819956,27,1,Высшее,1,0,0,0,,,,0.0,0.0
14220,106811057,35,1,Среднее,1,0,2,2,20000.0,0.0,63586716.0,1.0,0.0
14221,106818225,50,1,Среднее специальное,1,0,2,0,8000.0,0.0,74483965.0,1.0,1.0
14222,106817201,36,1,Среднее специальное,1,0,2,1,11000.0,0.0,72284443.0,1.0,0.0
14223,106818895,41,0,Высшее,1,0,2,2,80000.0,1.0,74845169.0,1.0,1.0
14224,106818321,37,0,Среднее,1,0,2,2,16000.0,0.0,74525657.0,1.0,1.0
14225,106818700,56,1,Среднее специальное,1,0,2,0,17000.0,0.0,74662281.0,1.0,1.0
14226,106818563,46,0,Среднее специальное,1,0,1,1,9000.0,0.0,74644806.0,2.0,2.0
14227,106810937,35,1,Среднее,1,0,0,0,7500.0,0.0,63317335.0,1.0,0.0
14228,106808009,41,1,Высшее,1,0,1,1,8000.0,1.0,61844788.0,1.0,0.0
14229,106809486,35,1,Неполное среднее,1,0,3,3,10000.0,1.0,62368184.0,1.0,0.0
14230,106808398,26,1,Высшее,1,0,0,0,3800.0,0.0,61959754.0,1.0,0.0
14231,106807945,53,1,Среднее,1,0,2,0,9000.0,0.0,61834901.0,1.0,1.0
14232,106813990,51,1,Среднее,1,0,1,1,12000.0,0.0,66330793.0,2.0,2.0
14233,106804933,55,1,Среднее,1,0,2,0,6000.0,0.0,60058316.0,1.0,0.0
14234,106818480,38,0,Среднее,1,0,0,0,7500.0,0.0,74557554.0,3.0,3.0
14235,106806256,46,1,Высшее,1,0,1,0,12500.0,0.0,61123011.0,1.0,0.0
14236,106806790,53,0,Высшее,1,0,3,1,7000.0,0.0,61254470.0,1.0,0.0
14237,106809428,47,0,Среднее,1,0,2,2,10000.0,0.0,62259451.0,1.0,0.0
14238,106807541,27,1,Высшее,1,0,0,0,15000.0,0.0,61449625.0,1.0,0.0
14239,106812734,38,1,Высшее,1,0,2,2,20000.0,0.0,64839380.0,1.0,0.0
14240,106806564,35,1,Среднее специальное,1,0,2,2,6000.0,0.0,61228802.0,1.0,0.0
14241,106817182,47,1,Среднее,1,0,0,0,6000.0,0.0,72282217.0,1.0,0.0
14242,106816120,26,1,Высшее,1,0,0,0,15000.0,0.0,67174198.0,1.0,1.0
14243,106816584,49,1,Среднее специальное,1,0,0,0,8000.0,0.0,67331799.0,1.0,0.0
14244,106816367,50,1,Среднее,1,0,0,0,10000.0,0.0,67231751.0,2.0,1.0
14245,106806385,50,0,Высшее,1,0,2,0,25000.0,0.0,61147109.0,1.0,0.0
14246,106810989,24,1,Среднее,1,0,0,0,10000.0,0.0,63325943.0,1.0,0.0
14247,106816765,52,0,Среднее специальное,1,0,0,0,21000.0,0.0,67426581.0,1.0,0.0
14248,106812533,33,0,Среднее специальное,1,0,3,3,23000.0,1.0,64586134.0,1.0,1.0
14249,106813708,24,1,Среднее специальное,1,0,0,0,10000.0,0.0,66087187.0,1.0,1.0
14250,106808778,38,1,Среднее специальное,1,0,1,0,8000.0,0.0,62079211.0,1.0,0.0
14251,106815563,22,1,Среднее специальное,1,0,0,0,7700.0,0.0,67012286.0,1.0,1.0
14252,106807455,47,1,Среднее,1,0,1,0,15000.0,0.0,61434153.0,2.0,1.0
14253,106808417,50,0,Среднее специальное,0,1,5,0,9000.0,0.0,61961954.0,1.0,0.0
14254,106813931,40,1,Среднее,1,0,1,1,5000.0,0.0,66320324.0,2.0,2.0
14255,106815773,49,1,Среднее,1,0,2,0,7500.0,0.0,67086101.0,3.0,3.0
14256,106810174,56,0,Высшее,1,0,0,0,11000.0,0.0,62605610.0,2.0,2.0
14257,106812247,39,1,Среднее специальное,1,0,2,2,6000.0,0.0,64454655.0,1.0,1.0
14258,106808958,28,1,Высшее,1,0,0,0,7000.0,0.0,62135585.0,1.0,0.0
14259,106808252,56,1,Высшее,1,1,1,0,23500.0,0.0,61930913.0,2.0,2.0
14260,106808677,42,1,Среднее специальное,1,0,2,2,10000.0,0.0,62032080.0,1.0,0.0
14261,106818461,35,0,Среднее,1,0,1,1,20000.0,0.0,74553187.0,2.0,2.0
14262,106810336,22,0,Неоконченное высшее,1,0,0,0,13000.0,0.0,62770518.0,1.0,0.0
14263,106805930,54,1,Среднее,0,1,2,0,4500.0,0.0,61065277.0,1.0,1.0
14264,106814284,24,1,Высшее,1,0,0,0,10000.0,0.0,66582176.0,2.0,2.0
14265,106807657,24,0,Высшее,1,0,0,1,20000.0,0.0,61467291.0,1.0,1.0
14266,106816797,46,1,Высшее,1,0,2,0,14000.0,0.0,67430431.0,2.0,1.0
14267,106807677,39,0,Среднее,1,0,1,1,10000.0,0.0,61469219.0,2.0,1.0
14268,106817443,53,1,Неоконченное высшее,1,0,3,1,23000.0,0.0,73828994.0,1.0,0.0
14269,106814303,50,1,Среднее,1,0,4,0,11500.0,0.0,66585885.0,2.0,2.0
14270,106810657,27,0,Высшее,1,0,1,1,30000.0,0.0,62995882.0,1.0,0.0
14271,106819936,33,0,Среднее специальное,1,0,0,0,,,,0.0,0.0
14272,106819961,54,1,Среднее специальное,1,0,0,0,,,,0.0,0.0
14273,106817863,47,1,Среднее,1,0,2,2,6000.0,0.0,74168516.0,2.0,2.0
14274,106805761,54,1,Среднее специальное,1,0,0,0,15000.0,0.0,60472845.0,2.0,1.0
14275,106813189,35,0,Среднее специальное,1,0,3,3,18000.0,0.0,65239102.0,1.0,1.0
14276,106805971,29,0,Среднее специальное,1,0,0,0,14000.0,1.0,61075094.0,1.0,1.0
14277,106810334,29,0,Высшее,1,0,1,1,30000.0,1.0,62770260.0,1.0,0.0
14278,106818290,44,1,Среднее,1,0,1,1,5000.0,0.0,74518473.0,3.0,2.0
14279,106809571,64,1,Среднее специальное,0,1,2,0,8000.0,0.0,62379687.0,1.0,0.0
14280,106811230,29,1,Высшее,1,0,0,0,35000.0,0.0,63629577.0,1.0,1.0
14281,106813153,56,1,Среднее специальное,1,1,2,0,11000.0,0.0,65227187.0,1.0,0.0
14282,106808293,38,1,Высшее,1,0,1,1,13000.0,0.0,61935742.0,1.0,1.0
14283,106819329,52,1,Высшее,1,0,2,0,21000.0,0.0,75034046.0,2.0,2.0
14284,106816420,26,0,Среднее специальное,1,0,1,2,22000.0,0.0,67279625.0,1.0,0.0
14285,106808245,56,1,Среднее,0,1,2,0,6000.0,0.0,61929323.0,2.0,1.0
14286,106819706,29,0,Среднее,1,0,0,0,,,,0.0,0.0
14287,106815171,26,1,Среднее специальное,1,0,1,1,12000.0,0.0,66891606.0,1.0,1.0
14288,106819700,32,0,Неоконченное высшее,1,0,1,1,,,,0.0,0.0
14289,106816673,52,1,Среднее,1,0,0,0,20000.0,1.0,67414856.0,3.0,1.0
14290,106813712,23,1,Среднее специальное,1,0,0,0,4300.0,0.0,66087984.0,1.0,1.0
14291,106817146,57,1,Среднее специальное,1,0,2,0,18000.0,0.0,72276578.0,1.0,0.0
14292,106818492,35,1,Высшее,1,0,0,0,10000.0,0.0,74559363.0,3.0,3.0
14293,106818190,45,0,Среднее,1,0,0,0,12000.0,0.0,74479421.0,1.0,1.0
14294,106804544,23,0,Среднее,1,0,0,0,15000.0,0.0,59930128.0,1.0,1.0
14295,106807044,52,1,Высшее,1,0,2,1,10000.0,0.0,61350866.0,1.0,0.0
14296,106819439,22,0,Среднее специальное,1,0,0,0,11200.0,0.0,75212485.0,1.0,0.0
14297,106807239,30,0,Среднее специальное,1,0,1,1,27000.0,0.0,61376307.0,2.0,2.0
14298,106815509,30,1,Высшее,1,0,1,1,10000.0,0.0,66975225.0,1.0,0.0
14299,106815535,28,1,Среднее,1,0,2,2,7000.0,0.0,66980482.0,1.0,0.0
14300,106815988,22,1,Среднее специальное,1,0,0,0,12000.0,0.0,67158113.0,2.0,2.0
14301,106812380,30,1,Среднее специальное,1,0,2,2,10000.0,0.0,64551197.0,1.0,0.0
14302,106808388,33,0,Среднее специальное,1,0,1,1,22000.0,0.0,61958931.0,1.0,1.0
14303,106806139,22,1,Среднее специальное,1,0,0,1,10000.0,0.0,61110370.0,1.0,0.0
14304,106805057,44,1,Среднее специальное,1,0,1,0,10000.0,0.0,60094119.0,1.0,0.0
14305,106805634,34,1,Среднее специальное,1,0,2,2,8200.0,0.0,60458136.0,1.0,0.0
14306,106815352,29,1,Среднее специальное,1,0,1,1,4300.0,0.0,66916997.0,1.0,0.0
14307,106807337,61,1,Неполное среднее,1,1,0,0,28300.0,0.0,61415629.0,1.0,1.0
14308,106813225,55,0,Среднее,0,1,0,0,28000.0,0.0,65248086.0,1.0,1.0
14309,106804930,47,0,Среднее,1,0,3,0,7500.0,1.0,60058021.0,1.0,0.0
14310,106817168,23,0,Высшее,1,0,1,1,18000.0,0.0,72280132.0,1.0,0.0
14311,106813323,23,1,Неоконченное высшее,1,0,0,0,7000.0,0.0,65400851.0,1.0,1.0
14312,106806877,55,1,Два и более высших образования,1,0,1,0,40000.0,1.0,61292539.0,1.0,0.0
14313,106808504,58,0,Среднее специальное,1,0,2,0,8000.0,1.0,61972938.0,1.0,0.0
14314,106808880,37,1,Среднее специальное,1,0,0,0,15000.0,1.0,62093291.0,1.0,0.0
14315,106818138,42,1,Среднее специальное,1,0,2,0,15000.0,1.0,74471099.0,1.0,0.0
14316,106818967,37,1,Высшее,1,0,1,1,14000.0,0.0,74953399.0,4.0,3.0
14317,106816971,24,1,Среднее,1,0,1,1,10000.0,0.0,67540203.0,1.0,0.0
14318,106812498,23,0,Неоконченное высшее,1,0,0,0,18000.0,0.0,64567036.0,1.0,1.0
14319,106815700,34,0,Высшее,1,0,1,1,16500.0,0.0,67073334.0,6.0,5.0
14320,106805687,32,1,Высшее,1,0,1,1,8000.0,0.0,60463023.0,1.0,0.0
14321,106811022,31,1,Высшее,1,0,1,1,17000.0,0.0,63332064.0,2.0,1.0
14322,106806973,63,1,Высшее,0,1,0,0,8000.0,0.0,61307577.0,1.0,1.0
14323,106817591,51,1,Среднее специальное,1,0,0,0,10000.0,0.0,73846209.0,1.0,0.0
14324,106807185,53,1,Среднее,0,1,3,0,4500.0,0.0,61370149.0,1.0,1.0
14325,106813933,25,0,Среднее,1,0,1,1,12000.0,0.0,66320961.0,2.0,2.0
14326,106813312,25,1,Среднее специальное,1,0,1,1,6000.0,1.0,65398091.0,1.0,1.0
14327,106813395,33,0,Высшее,1,0,0,0,30000.0,0.0,65415433.0,1.0,1.0
14328,106805034,24,0,Неполное среднее,1,0,0,0,6000.0,0.0,60091680.0,1.0,0.0
14329,106804792,37,0,Среднее специальное,1,0,1,1,15000.0,0.0,60039822.0,1.0,0.0
14330,106818205,37,1,Среднее,1,0,1,1,7500.0,0.0,74481596.0,3.0,2.0
14331,106809639,48,1,Среднее специальное,1,0,4,1,9000.0,0.0,62390235.0,1.0,0.0
14332,106811198,29,0,Среднее,1,0,1,1,17000.0,0.0,63623392.0,2.0,1.0
14333,106819181,35,1,Среднее специальное,1,0,1,2,15000.0,0.0,75004130.0,2.0,2.0
14334,106820115,63,0,Среднее,0,1,0,0,,,,0.0,0.0
14335,106814396,59,1,Среднее,1,1,3,0,15000.0,1.0,66658947.0,2.0,2.0
14336,106815839,42,1,Высшее,1,0,2,1,17000.0,0.0,67138043.0,1.0,1.0
14337,106819625,36,0,Среднее,1,0,3,3,,,,0.0,0.0
14338,106805950,27,1,Высшее,1,0,0,0,12000.0,0.0,61069934.0,1.0,1.0
14339,106806688,26,0,Среднее специальное,1,0,1,1,7500.0,0.0,61243024.0,1.0,0.0
14340,106809443,42,1,Среднее специальное,1,0,1,0,10000.0,0.0,62262301.0,1.0,0.0
14341,106808281,53,0,Среднее специальное,1,0,0,0,23000.0,0.0,61934246.0,2.0,2.0
14342,106814053,26,1,Среднее специальное,1,0,1,1,16000.0,0.0,66409412.0,1.0,1.0
14343,106807265,41,1,Высшее,1,0,2,2,18000.0,0.0,61378786.0,1.0,0.0
14344,106805178,34,0,Среднее специальное,1,0,0,0,15000.0,0.0,60109526.0,1.0,1.0
14345,106804998,63,1,Среднее специальное,0,1,1,0,6000.0,0.0,60086820.0,1.0,0.0
14346,106809306,23,0,Среднее специальное,1,0,0,0,11000.0,1.0,62244358.0,2.0,1.0
14347,106817754,60,0,Среднее специальное,0,1,0,0,4500.0,0.0,74027246.0,1.0,0.0
14348,106807859,43,1,Высшее,1,0,2,0,25000.0,0.0,61533982.0,1.0,0.0
14349,106818180,29,0,Высшее,1,0,0,0,10000.0,0.0,74478380.0,1.0,1.0
14350,106812146,33,0,Среднее специальное,1,0,2,2,10000.0,0.0,64437814.0,1.0,1.0
14351,106809910,51,1,Среднее специальное,0,1,1,1,8000.0,1.0,62494144.0,1.0,1.0
14352,106808948,53,1,Среднее,0,1,0,0,5500.0,1.0,62133744.0,1.0,0.0
